0.2141054316525285,1.372286081314087,497.58660888671875,9.303213119506836,0.005291005291005346
0.26673478373285664,1.3764281272888184,497.6803283691406,9.308175086975098,0.010582010582010581
0.29515533091659574,0.3515617549419403,1000,56.49226379394531,0.02941176470588236
0.22413442501935144,1000,1000,23.442575454711914,0.0
0.3805758060265817,2.8989639282226562,1000,51.280418395996094,0.0
0.27028559545839903,2.6695921421051025,1000,36.843746185302734,0.0
0.0,0.7908431887626648,1000,62.808135986328125,0.6666666666666667
0.38693355472144386,0.8346912860870361,1000,55.20476150512695,0.0092592592592593
0.17187756202257265,0.3055822551250458,1000,26.097007751464844,0.007692307692307665
0.16122515419756211,0.32375940680503845,1000,26.68250274658203,0.01538461538461533
0.2122483773543743,0.2891673147678375,1000,25.68410873413086,0.007692307692307665
0.1709137203970047,0.24800173938274384,1000,25.586368560791016,0.007692307692307665
0.1763920445517635,0.2424686700105667,1000,25.4593448638916,0.007692307692307665
0.2902176002070701,0.3380592167377472,1000,25.573123931884766,0.007692307692307665
0.22701196625737585,0.3473300337791443,1000,26.77728843688965,0.01538461538461533
